Date,interest_rate
1947-03,0.9831496938600434
1947-04,0.9611074390493985
1947-05,0.991083668373033
1947-06,1.0525951722431535
1947-07,1.0361604332252106
1947-08,0.9720811847926708
1947-09,0.986292425435366
1947-10,1.0211780711958602
1947-11,0.9708359848321904
1947-12,1.0213618596980787
1948-01,0.9594771321679766
1948-02,0.948910082805954
1948-03,1.0825556061260806
1948-04,1.0265251737767893
1948-05,1.0781654410595987
1948-06,1.0029957600635493
1948-07,0.9468339664386394
1948-08,1.0075709705155196
1948-09,0.9699436137830479
1948-10,1.0652033727440737
1948-11,0.8939393939393939
1948-12,1.030508461645094
1949-01,1.0013158196062266
1949-02,0.9605781622245099
1949-03,1.0300957959987556
1949-04,0.9767596034716024
1949-05,0.9646498670010081
1949-06,0.9978858538507173
1949-07,1.0621469014070468
1949-08,1.0119681054276815
1949-09,1.0236530650697238
1949-10,1.029525095896911
1949-11,1.001246792348726
1949-12,1.0454546372266722
1950-01,1.0154853071683134
1950-02,1.0099706794076815
1950-03,1.0040651338539
1950-04,1.0387506150068284
1950-05,1.0456571071254555
1950-06,0.9419595254134899
1950-07,1.0084793450538052
1950-08,1.0325112062076927
1950-09,1.055917518044481
1950-10,1.0041131064559385
1950-11,0.9989759110568107
1950-12,1.0471553083291107
1951-01,1.0602055567235953
1951-02,1.0064634991059414
1951-03,0.9853211144026001
1951-04,1.0442272245430666
1951-05,0.9594293430659417
1951-06,0.973977631906184
1951-07,1.0687023185570834
1951-08,1.0392857626384626
1951-09,0.9991408738327424
1951-10,0.9862424896098291
1951-11,0.9973844214518681
1951-12,1.0388986595123306
1952-01,1.0155657940580274
1952-02,0.9635460156165556
1952-03,1.0477214359169815
1952-04,0.9569141933422186
1952-05,1.0231561287561763
1952-06,1.0461021980713556
1952-07,1.0176282271713437
1952-08,0.9854331126991499
1952-09,0.9804235014911686
1952-10,0.9991849854516095
1952-11,1.0464926332938744
1952-12,1.035463751084312
1953-01,0.9928490577252573
1953-02,0.9818044140444779
1953-03,0.9764479261780953
1953-04,0.9735073130866285
1953-05,0.9967506124703874
1953-06,0.9837000199284504
1953-07,1.0252692885573618
1953-08,0.9422222098918877
1953-09,1.0012864788609823
1953-10,1.050963619469659
1953-11,1.0089649268601002
1953-12,1.00201935527457
1954-01,1.051189056231422
1954-02,1.002684037386081
1954-03,1.0302103604991082
1954-04,1.0489977605291978
1954-05,1.0329087154155547
1954-06,1.0006851164799297
1954-07,1.0571722057047814
1954-08,0.9659974331089172
1954-09,1.0831378295651315
1954-10,0.980501360528074
1954-11,1.0808081233784828
1954-12,1.0508176921283214
1955-01,1.018065634634483
1955-02,1.0035489284637538
1955-03,0.995103468479402
1955-04,1.0377254561055385
1955-05,0.9986828440920327
1955-06,1.0823001568040826
1955-07,1.060687344687985
1955-08,0.99218749657602
1955-09,1.01134779667222
1955-10,0.9695443537411639
1955-11,1.074870055680705
1955-12,0.999340831017287
1956-01,0.9635004427414187
1956-02,1.034687368059092
1956-03,1.0692545076991848
1956-04,0.9979373251842963
1956-05,0.9342703547960118
1956-06,1.0391593015019358
1956-07,1.0515222079210558
1956-08,0.9619355924003259
1956-09,0.9545358887871582
1956-10,1.0050717390225459
1956-11,0.989030276877713
1956-12,1.0352705473227224
1957-01,0.958217333945821
1957-02,0.9673523510886217
1957-03,1.0196486898242727
1957-04,1.036953095569278
1957-05,1.0369479353890052
1957-06,0.9987349489161933
1957-07,1.0113996395968645
1957-08,0.9438530863018927
1957-09,0.9380804295406369
1957-10,0.9679397252626494
1957-11,1.0160740337393517
1957-12,0.9585330898461759
1958-01,1.0427606654838784
1958-02,0.9793764845415571
1958-03,1.0308520645647785
1958-04,1.0318289834003578
1958-05,1.0149632031866422
1958-06,1.026083046538874
1958-07,1.0431033792195976
1958-08,1.0118669504044882
1958-09,1.0483769921108066
1958-10,1.025369564980501
1958-11,1.022404006821716
1958-12,1.0520198088042894
1959-01,1.004347069053553
1959-02,0.9992786128949149
1959-03,1.0005413964876284
1959-04,1.0387806922643594
1959-05,1.018926899630142
1959-06,0.9964212835143061
1959-07,1.0348896367066904
1959-08,0.9849611655485987
1959-09,0.954362458462362
1959-10,1.0112517471453986
1959-11,1.0132127662636454
1959-12,1.0276252684295437
1960-01,0.9285356683433755
1960-02,1.0091709821243604
1960-03,0.9861012331763657
1960-04,0.9824719693164337
1960-05,1.0268530978085733
1960-06,1.019523487410748
1960-07,0.9752283926076901
1960-08,1.0261214340980618
1960-09,0.9396067647120674
1960-10,0.997570981558234
1960-11,1.040269742469706
1960-12,1.046272950170329
1961-01,1.0631560511168114
1961-02,1.0268695351280646
1961-03,1.025535923186523
1961-04,1.0038426069686652
1961-05,1.0191394893083336
1961-06,0.9711538726056126
1961-07,1.0327970725030906
1961-08,1.0196224912623664
1961-09,0.9803144359644751
1961-10,1.0283230824901803
1961-11,1.0393470830686709
1961-12,1.0032249489332272
1962-01,0.9621242963203395
1962-02,1.0162696514550156
1962-03,0.9941395649216662
1962-04,0.9380301222304641
1962-05,0.9140098562331536
1962-06,0.9181619825473285
1962-07,1.0635616354746362
1962-08,1.0152842073955863
1962-09,0.951792988403049
1962-10,1.0044428647230534
1962-11,1.1015569323651886
1962-12,1.0134918113593552
1963-01,1.0491283446764659
1963-02,0.9711480948525095
1963-03,1.0354642828873597
1963-04,1.0485204051636
1963-05,1.014326646938088
1963-06,0.9798022564472153
1963-07,0.9965402121426917
1963-08,1.0487487759362728
1963-09,0.9889654751481681
1963-10,1.0322176469499127
1963-11,0.9894609004623304
1963-12,1.0244434412683026
1964-01,1.0269262111816908
1964-02,1.0098650328037222
1964-03,1.0151670984433094
1964-04,1.0060774336178466
1964-05,1.0114523492649674
1964-06,1.0164240344620412
1964-07,1.0182396599245822
1964-08,0.9837701554560214
1964-09,1.0287180547664276
1964-10,1.0080779318449822
1964-11,0.9948149606617775
1964-12,1.0039090480716935
1965-01,1.0331563133757375
1965-02,0.9985153351182887
1965-03,0.9854741320069375
1965-04,1.03423858893752
1965-05,0.992256733961619
1965-06,0.9513685194366639
1965-07,1.013433157590617
1965-08,1.02252197265625
1965-09,1.0320064354036123
1965-10,1.0273454769843062
1965-11,0.9912356895191335
1965-12,1.0089509844925333
1966-01,1.00486851613931
1966-02,0.9821275184991055
1966-03,0.9781846323488331
1966-04,1.0205087317361168
1966-05,0.9458598678085456
1966-06,0.9838616111230252
1966-07,0.9865470920652945
1966-08,0.9222488024086255
1966-09,0.9929960969362588
1966-10,1.0475444031573098
1966-11,1.0031172071011591
1966-12,0.998508450941711
1967-01,1.07817750076123
1967-02,1.0019628006898431
1967-03,1.0394099817590827
1967-04,1.0422395267948237
1967-05,0.9475587682890201
1967-06,1.0175123206839665
1967-07,1.0453442259270465
1967-08,0.9882849539804585
1967-09,1.0327851315125447
1967-10,0.964739984851656
1967-11,1.0075026465739114
1967-12,1.0262766087308843
1968-01,0.9561521374167268
1968-02,0.9687771322623893
1968-03,1.009400138005296
1968-04,1.0804878312844772
1968-05,1.0125179687273103
1968-06,1.009120404571297
1968-07,0.9815223545546136
1968-08,1.0114590011362912
1968-09,1.0385393236402105
1968-10,1.0072076118278133
1968-11,1.047964402947701
1968-12,0.9583832977583576
1969-01,0.9918159207671295
1969-02,0.9526259122258952
1969-03,1.0344441554816692
1969-04,1.021475719232575
1969-05,0.997781817421949
1969-06,0.9444229649054485
1969-07,0.939821949559793
1969-08,1.0400740523989764
1969-09,0.9749764492074927
1969-10,1.0429553251935102
1969-11,0.9659183989458364
1969-12,0.981345271873534
1970-01,0.9235281218528539
1970-02,1.0526935254507441
1970-03,1.001452483278413
1970-04,0.9095168932403119
1970-05,0.9390334421495427
1970-06,0.9499673196816844
1970-07,1.0732948534321154
1970-08,1.0444585964847113
1970-09,1.034102140863224
1970-10,0.9875444482355102
1970-11,1.047447410789696
1970-12,1.0567661095283616
1971-01,1.0404774353312578
1971-02,1.009073871208846
1971-03,1.0367958403989017
1971-04,1.0362875035214931
1971-05,0.9584415601572822
1971-06,0.9906654588897534
1971-07,0.968389106244617
1971-08,1.036095384831027
1971-09,0.9930323896807873
1971-10,0.9582062931257865
1971-11,0.9974529822284421
1971-12,1.0861793665094168
1972-01,1.0181213259856783
1972-02,1.0253030324383585
1972-03,1.0059115816385666
1972-04,1.004384339870178
1972-05,1.0172750129282349
1972-06,0.9781794995317741
1972-07,1.0023333955705076
1972-08,1.0344538315417742
1972-09,0.9951391367005686
1972-10,1.0093170398088063
1972-11,1.0456174606055078
1972-12,1.011828275516163
1973-01,0.9828885707730538
1973-02,0.9625097085246436
1973-03,0.998567302456374
1973-04,0.9592001832915571
1973-05,0.9811161610787195
1973-06,0.9934254899278178
1973-07,1.0379819585971075
1973-08,0.9633154576240788
1973-09,1.0400959261887366
1973-10,0.9987088500483776
1973-11,0.8861390550668402
1973-12,1.0165694454194971
1974-01,0.9899538357121975
1974-02,0.9963757018201601
1974-03,0.9767200391254249
1974-04,0.9609490778117845
1974-05,0.9664489108492004
1974-06,0.9853345692346585
1974-07,0.9222092739371366
1974-08,0.9097213938580053
1974-09,0.8806652747295742
1974-10,1.1630469068473035
1974-11,0.9468200240320761
1974-12,0.9798484545160737
1975-01,1.1228122243024268
1975-02,1.0598855908018328
1975-03,1.0216938883675246
1975-04,1.0472649041813584
1975-05,1.0441007828125566
1975-06,1.0443225545572845
1975-07,0.9323458107339543
1975-08,0.9789295465173856
1975-09,0.965354574102297
1975-10,1.061642995107163
1975-11,1.0247079618780477
1975-12,0.9884919394240776
1976-01,1.1183057753643735
1976-02,0.9885980416525907
1976-03,1.030688973891188
1976-04,0.9890045996854258
1976-05,0.9856355854659583
1976-06,1.0409263172452723
1976-07,0.9919447991204101
1976-08,0.9948762686892134
1976-09,1.0226410855965993
1976-10,0.9777651426701881
1976-11,0.9922254320709936
1976-12,1.0524975581827276
1977-01,0.9494695668021796
1977-02,0.9783397127225969
1977-03,0.9859747392290215
1977-04,1.000203254143803
1977-05,0.9764323482599959
1977-06,1.0453599717620337
1977-07,0.983777818189135
1977-08,0.9789579983493957
1977-09,0.9975199145179806
1977-10,0.9565937791941121
1977-11,1.0269656226111665
1977-12,1.0028471647986195
1978-01,0.9384858194744029
1978-02,0.9752381054961047
1978-03,1.0249310448773008
1978-04,1.0854164647997213
1978-05,1.0042341838785689
1978-06,0.982414653208155
1978-07,1.0539097832271198
1978-08,1.0259237246964668
1978-09,0.9927388905668287
1978-10,0.9084259868752689
1978-11,1.016639778818819
1978-12,1.0148891626984953
1979-01,1.0397461208049643
1979-02,0.9634744169445394
1979-03,1.05515161638884
1979-04,1.0016734501867133
1979-05,0.97366351956648
1979-06,1.0386556495788664
1979-07,1.0087454461612826
1979-08,1.0530777600020695
1979-09,1.0
1979-10,0.9313940722563404
1979-11,1.0426242779443435
1979-12,1.0167671318565732
1980-01,1.0576246162684642
1980-02,0.9956201823409195
1980-03,0.8982051121640442
1980-04,1.0411402167528327
1980-05,1.046570673681489
1980-06,1.0269687168070065
1980-07,1.0650385192937066
1980-08,1.0058354491259776
1980-09,1.0251675265580926
1980-10,1.016021059707462
1980-11,1.1023770528499712
1980-12,0.966125749922441
1981-01,0.9542575743492282
1981-02,1.0132767362422674
1981-03,1.036032570835616
1981-04,0.9765440996955422
1981-05,0.9983434890087542
1981-06,0.9895920532307227
1981-07,0.9977897375955913
1981-08,0.9379010283598794
1981-09,0.9461682501745491
1981-10,1.04914786597929
1981-11,1.0365903610370468
1981-12,0.9699248478966813
1982-01,0.9824561283366849
1982-02,0.9394518204058293
1982-03,0.9898328925853294
1982-04,1.040014321128687
1982-05,0.9608381561973693
1982-06,0.9797104335109639
1982-07,0.9770093581021023
1982-08,1.1159772735368503
1982-09,1.0076143922387144
1982-10,1.1104467966616172
1982-11,1.0359706664274921
1982-12,1.0152313623687614
1983-01,1.0331342696411614
1983-02,1.0189951441766507
1983-03,1.033094753721945
1983-04,1.0749868296186091
1983-05,0.9875935451134197
1983-06,1.0323295770659056
1983-07,0.9696969586641004
1983-08,1.011318875280048
1983-09,1.0101582329059324
1983-10,0.9848256508621624
1983-11,1.017425807346666
1983-12,0.9911658577246247
1984-01,0.9907840351593306
1984-02,0.9611406525842455
1984-03,1.0134979953529963
1984-04,1.0054655761779598
1984-05,0.9406435500227524
1984-06,1.0174692100346174
1984-07,0.983548837092546
1984-08,1.1063320630842441
1984-09,0.9965203587847895
1984-10,0.9999397365125997
1984-11,0.9848877442219359
1984-12,1.0223743955320983
1985-01,1.0740851410110417
1985-02,1.0086287799968605
1985-03,0.997129986562024
1985-04,0.9954057244867157
1985-05,1.05405105444994
1985-06,1.0121340174873528
1985-07,0.9951524216576334
1985-08,0.9880054823586034
1985-09,0.9652759217398789
1985-10,1.0425088170876982
1985-11,1.06506158659889
1985-12,1.0450610906309585
1986-01,1.0023665278440403
1986-02,1.0714892788597394
1986-03,1.0527939177869188
1986-04,0.98585186391638
1986-05,1.0502292867546366
1986-06,1.0141095215211535
1986-07,0.9413171685711765
1986-08,1.0711926050576566
1986-09,0.9145613965234115
1986-10,1.0547293273494327
1986-11,1.0214771931507687
1986-12,0.9717117285240903
1987-01,1.1317668936887009
1987-02,1.0369236213170103
1987-03,1.0263898651578398
1987-04,0.9885497884275088
1987-05,1.0060341962836201
1987-06,1.0479144901897193
1987-07,1.0482236962569387
1987-08,1.0349588401519998
1987-09,0.9758338340942988
1987-10,0.7823695857800199
1987-11,0.9146511346463484
1987-12,1.0728614787535444
1988-01,1.0404322705970954
1988-02,1.0418174026285456
1988-03,0.9666567379898144
1988-04,1.0094247432723178
1988-05,1.0031761264779855
1988-06,1.0432560122806012
1988-07,0.9945886252785078
1988-08,0.9613998955074133
1988-09,1.039729332689343
1988-10,1.0259644642106176
1988-11,0.9811091192937889
1988-12,1.014687573381002
1989-01,1.0711147915641293
1989-02,0.9710558515688694
1989-03,1.0208059616090834
1989-04,1.0500899371785186
1989-05,1.0351374946729266
1989-06,0.992075445793069
1989-07,1.0883702579252559
1989-08,1.0155167182244567
1989-09,0.9934556317238311
1989-10,0.9748245490517524
1989-11,1.0165413242599515
1989-12,1.0214168151428018
1990-01,0.9311827737853827
1990-02,1.008539042758089
1990-03,1.0242549864041433
1990-04,0.9731128593787284
1990-05,1.0919891907988946
1990-06,0.9911136343187783
1990-07,0.9947768415882609
1990-08,0.9056858152083709
1990-09,0.9488156935435681
1990-10,0.9933017876989576
1990-11,1.0599342145417865
1990-12,1.024827757338752
1991-01,1.0415177499981747
1991-02,1.0672811768127803
1991-03,1.022202832522042
1991-04,1.0003197993624997
1991-05,1.0386049724936075
1991-06,0.9521073710252014
1991-07,1.0448593429577664
1991-08,1.0196487846243216
1991-09,0.9808562641569136
1991-10,1.0118342366545192
1991-11,0.956096291373693
1991-12,1.1115878550742815
1992-01,0.9800762482160764
1992-02,1.0095895431269641
1992-03,0.9781681378746722
1992-04,1.0278927139575604
1992-05,1.0009639568254425
1992-06,0.9826411668493362
1992-07,1.0393736860633058
1992-08,0.9760024683981088
1992-09,1.0091055938574187
1992-10,1.0021062826915366
1992-11,1.030261807703684
1992-12,1.0101077669870628
1993-01,1.0070459878920066
1993-02,1.0104836275954077
1993-03,1.0186972990518888
1993-04,0.9745831898398434
1993-05,1.022717462787745
1993-06,1.0007552285391652
1993-07,0.9946729542916407
1993-08,1.0344319561458872
1993-09,0.9900120698351949
1993-10,1.0193929227518845
1993-11,0.9870893739163709
1993-12,1.0100911747241843
1994-01,1.0325007455199777
1994-02,0.9699550027133215
1994-03,0.9542534893936492
1994-04,1.0115306431009645
1994-05,1.0123971442028141
1994-06,0.9732091763716799
1994-07,1.0314899072589
1994-08,1.0375986996499262
1994-09,0.9731224651585253
1994-10,1.0208338156220111
1994-11,0.9604953881211128
1994-12,1.012299117331743
1995-01,1.024277711761677
1995-02,1.0360741480725926
1995-03,1.0273291951133807
1995-04,1.0279603578049115
1995-05,1.0363117126994648
1995-06,1.0212785434316494
1995-07,1.0317760395752065
1995-08,0.9996797625225722
1995-09,1.0400974728873253
1995-10,0.9950206648102298
1995-11,1.041049002781062
1995-12,1.0174438734059648
1996-01,1.0326173868692312
1996-02,1.006933701784704
1996-03,1.0079165675908397
1996-04,1.0134314220141847
1996-05,1.0228534059917032
1996-06,1.0022567099722681
1996-07,0.9542519832807923
1996-08,1.0188139351475607
1996-09,1.0542033273283304
1996-10,1.026101002422918
1996-11,1.0733761517814058
1996-12,0.978494585510492
1997-01,1.0613170390541289
1997-02,1.005927590234654
1997-03,0.9573859893592512
1997-04,1.0584055790673403
1997-05,1.058576884803325
1997-06,1.0434526147952758
1997-07,1.0781458094374248
1997-08,0.9425343682914716
1997-09,1.0531535906155671
1997-10,0.9655223026247797
1997-11,1.0445868552126394
1997-12,1.0157315971086944
1998-01,1.010150177442408
1998-02,1.0704491925363124
1998-03,1.0499457143412205
1998-04,1.0090764692534604
1998-05,0.9811737767385316
1998-06,1.0394382406350404
1998-07,0.9883846730826146
1998-08,0.8542032817498861
1998-09,1.062395515043411
1998-10,1.080294228567629
1998-11,1.0591259962856814
1998-12,1.056375287084956
1999-01,1.0410094408537485
1999-02,0.9677174376224087
1999-03,1.0387942154089167
1999-04,1.0379440275962775
1999-05,0.9750295192038249
1999-06,1.0544383311143248
1999-07,0.9679539076089083
1999-08,0.993745908312765
1999-09,0.9714482075519754
1999-10,1.0625395414523846
1999-11,1.0190618589692204
1999-12,1.057843894739923
2000-01,0.9490964512080994
2000-02,0.9798919167436431
2000-03,1.0967198283536481
2000-04,0.9692042442198087
2000-05,0.9780849493965822
2000-06,1.0239335496158772
2000-07,0.9836587240958291
2000-08,1.060699104941671
2000-09,0.9465170252802357
2000-10,0.9950505145782294
2000-11,0.9199313898926911
2000-12,1.0040534456237287
2001-01,1.0346365766761645
2001-02,0.9077092646041404
2001-03,0.9357952891966085
2001-04,1.0768143616543946
2001-05,1.0050901874012756
2001-06,0.9749646105724353
2001-07,0.9892598504045963
2001-08,0.9358915931192425
2001-09,0.9182765942943611
2001-10,1.018099111333141
2001-11,1.0751759041240454
2001-12,1.0075738340889278
2002-01,0.9844261675430201
2002-02,0.9792337889602724
2002-03,1.0367388928620747
2002-04,0.9385823740807809
2002-05,0.990918518647823
2002-06,0.9275446461918202
2002-07,0.9209957248505923
2002-08,1.0048814333064944
2002-09,0.8899756817475721
2002-10,1.086448800333714
2002-11,1.057069620704986
2002-12,0.9396674281149712
2003-01,0.9725853073169554
2003-02,0.9829963917431283
2003-03,1.0083575676843328
2003-04,1.0810441071800323
2003-05,1.0508987096095226
2003-06,1.0113222146768521
2003-07,1.0162237019585365
2003-08,1.0178732035934879
2003-09,0.9880556354144743
2003-10,1.0549614866357166
2003-11,1.0071285040713729
2003-12,1.050765540778892
2004-01,1.0172763869507553
2004-02,1.0122089737376105
2004-03,0.9836410803821332
2004-04,0.9832092480396518
2004-05,1.0120834500973541
2004-06,1.0179889987714326
2004-07,0.9657094804799737
2004-08,1.0022873503233691
2004-09,1.0093638755268388
2004-10,1.0140142436909398
2004-11,1.0385949362959705
2004-12,1.0324582128432052
2005-01,0.974709532557706
2005-02,1.0189033461321133
2005-03,0.9808823444397103
2005-04,0.9798914179167365
2005-05,1.0299520466312087
2005-06,0.9998572858201322
2005-07,1.0359682869036184
2005-08,0.9887778954013999
2005-09,1.0069490243167336
2005-10,0.9822592200676865
2005-11,1.0351860965190933
2005-12,0.9990476506828035
2006-01,1.025466771341108
2006-02,1.0004531577283562
2006-03,1.0110958104088896
2006-04,1.0121556529178442
2006-05,0.9690830834617968
2006-06,1.000086596504596
2006-07,1.0050858788034533
2006-08,1.0212741931150264
2006-09,1.0245662979677823
2006-10,1.0315080035853956
2006-11,1.016466656343096
2006-12,1.0126157828146705
2007-01,1.014059043023178
2007-02,0.9781538240080556
2007-03,1.0099799829392064
2007-04,1.0432906904267598
2007-05,1.0325492287073617
2007-06,0.982183677452115
2007-07,0.9680181216380117
2007-08,1.012863572018858
2007-09,1.0357940081786008
2007-10,1.0148223382235548
2007-11,0.9559565826205842
2007-12,0.9913714914387021
2008-01,0.9388365677222301
2008-02,0.9652388072627118
2008-03,0.9940403766021826
2008-04,1.047546697641229
2008-05,1.0106741817040685
2008-06,0.9140376151736855
2008-07,0.9901406288146972
2008-08,1.0121904646691215
2008-09,0.9092085664562078
2008-10,0.8305754759822292
2008-11,0.9251509576612903
2008-12,1.0078215766334995
2009-01,0.9143426569419457
2009-02,0.8900688023798006
2009-03,1.085404461995323
2009-04,1.0939250791482633
2009-05,1.0530814463851665
2009-06,1.00019582726561
2009-07,1.0741417271477842
2009-08,1.0335601888685442
2009-09,1.0357233457231196
2009-10,0.9802379994731858
2009-11,1.0573640614537276
2009-12,1.0177705709193383
2010-01,0.9630257543077378
2010-02,1.028513689046546
2010-03,1.0587964255454974
2010-04,1.014759230482013
2010-05,0.9180241579268095
2010-06,0.9461175577601615
2010-07,1.0687778495746352
2010-08,0.9525508163673952
2010-09,1.0875511030511356
2010-10,1.0368559940355406
2010-11,0.9977097502534233
2010-12,1.065300040347155
2011-01,1.0226455743591392
2011-02,1.0319565637280934
2011-03,0.9989526870608335
2011-04,1.028495380666536
2011-05,0.9864990471047768
2011-06,0.9817425383475207
2011-07,0.9785255746933338
2011-08,0.9432088920476711
2011-09,0.9282380119191035
2011-10,1.1077230384374415
2011-11,0.9949412848929886
2011-12,1.0085327636666361
2012-01,1.0435830627049854
2012-02,1.0405894637681172
